ID,都道府県,市区町村,市区町村名,種別,人口,議員定数,定数条例等の適用年月,議員実数,議長報酬月額,副議長報酬月額,議員報酬月額,期末手当支給率3月,期末手当支給率6月,期末手当支給率12月,期末手当支給率合計,期末手当加算率,備考,議員報酬年額試算,定数分報酬月額,定数分報酬年額試算,人口あたり報酬月額,人口あたり定数分報酬月額,人口あたり定数分報酬年額,市区町村2016,種別2016,人口2016,議員定数2016,定数条例等の適用年月2016,議員実数2016,議長報酬月額2016,副議長報酬月額2016,議員報酬月額2016,期末手当支給率3月2016,期末手当支給率6月2016,期末手当支給率12月2016,期末手当支給率合計2016,期末手当加算率2016,備考2016,議員報酬年額試算2016,定数分報酬月額2016,定数分報酬年額試算2016,人口あたり報酬月額2016,人口あたり定数分報酬月額2016
1605,熊本県,甲佐町,熊本県甲佐町,町村,"10,702",12,?,12,"315,700","260,500","237,300",?,?,?,?,?,,#VALUE!," 2,949,200 ",#VALUE!,22.2,275.6,#VALUE!,甲佐町,町村,"11,040",12,?,12,"315,700","260,500","237,300",?,?,?,?,?,,#VALUE!," 2,949,200 ",#VALUE!,21.5,267.1
1606,熊本県,山都町,熊本県山都町,町村,"15,163",14,?,14,"316,300","260,600","237,600",?,?,?,?,?,,#VALUE!," 3,428,100 ",#VALUE!,15.7,226.1,#VALUE!,山都町,町村,"15,972",14,?,14,"316,300","260,600","237,600",?,?,?,?,?,,#VALUE!," 3,428,100 ",#VALUE!,14.9,214.6
1607,熊本県,氷川町,熊本県氷川町,町村,"12,000",12,?,12,"308,000","254,000","231,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,19.3,239.3,#VALUE!,氷川町,町村,"12,410",12,?,12,"308,000","254,000","231,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,18.6,231.4
1608,熊本県,芦北町,熊本県芦北町,町村,"17,549",16,?,16,"325,000","268,000","244,000",?,?,?,?,?,,#VALUE!," 4,009,000 ",#VALUE!,13.9,228.4,#VALUE!,芦北町,町村,"18,261",16,?,16,"325,000","268,000","244,000",?,?,?,?,?,,#VALUE!," 4,009,000 ",#VALUE!,13.4,219.5
1609,熊本県,津奈木町,熊本県津奈木町,町村,"4,640",10,?,9,"310,000","255,000","233,000",?,?,?,?,?,,#VALUE!," 2,429,000 ",#VALUE!,50.2,523.5,#VALUE!,津奈木町,町村,"4,791",10,?,10,"310,000","255,000","233,000",?,?,?,?,?,,#VALUE!," 2,429,000 ",#VALUE!,48.6,507.0
1610,熊本県,錦町,熊本県錦町,町村,"10,733",12,?,12,"302,600","250,100","227,300",?,?,?,?,?,,#VALUE!," 2,825,700 ",#VALUE!,21.2,263.3,#VALUE!,錦町,町村,"11,041",12,?,12,"302,600","250,100","227,300",?,?,?,?,?,,#VALUE!," 2,825,700 ",#VALUE!,20.6,255.9
1611,熊本県,多良木町,熊本県多良木町,町村,"9,635",12,?,12,"310,000","255,000","232,000",?,?,?,?,?,,#VALUE!," 2,885,000 ",#VALUE!,24.1,299.4,#VALUE!,多良木町,町村,"10,060",12,?,12,"310,000","255,000","232,000",?,?,?,?,?,,#VALUE!," 2,885,000 ",#VALUE!,23.1,286.8
1612,熊本県,湯前町,熊本県湯前町,町村,"3,982",10,?,10,"298,000","246,000","225,000",?,?,?,?,?,,#VALUE!," 2,344,000 ",#VALUE!,56.5,588.6,#VALUE!,湯前町,町村,"4,112",10,?,10,"298,000","246,000","225,000",?,?,?,?,?,,#VALUE!," 2,344,000 ",#VALUE!,54.7,570.0
1613,熊本県,水上村,熊本県水上村,町村,"2,230",10,?,10,"295,100","243,300","221,400",?,?,?,?,?,,#VALUE!," 2,309,600 ",#VALUE!,99.3,"1,035.7",#VALUE!,水上村,町村,"2,292",10,?,10,"295,100","243,300","221,400",?,?,?,?,?,,#VALUE!," 2,309,600 ",#VALUE!,96.6,"1,007.7"
1614,熊本県,相良村,熊本県相良村,町村,"4,484",10,?,10,"281,000","232,000","211,000",?,?,?,?,?,,#VALUE!," 2,201,000 ",#VALUE!,47.1,490.9,#VALUE!,相良村,町村,"4,675",10,?,9,"281,000","232,000","211,000",?,?,?,?,?,,#VALUE!," 2,201,000 ",#VALUE!,45.1,470.8
1615,熊本県,五木村,熊本県五木村,町村,"1,115",8,?,8,"284,000","234,000","213,000",?,?,?,?,?,,#VALUE!," 1,796,000 ",#VALUE!,191.0,"1,610.8",#VALUE!,五木村,町村,"1,179",10,?,10,"284,000","234,000","213,000",?,?,?,?,?,,#VALUE!," 2,222,000 ",#VALUE!,180.7,"1,884.6"
1616,熊本県,山江村,熊本県山江村,町村,"3,538",10,?,10,"289,000","238,000","216,000",?,?,?,?,?,,#VALUE!," 2,255,000 ",#VALUE!,61.1,637.4,#VALUE!,山江村,町村,"3,607",10,?,10,"289,000","238,000","216,000",?,?,?,?,?,,#VALUE!," 2,255,000 ",#VALUE!,59.9,625.2
1617,熊本県,球磨村,熊本県球磨村,町村,"3,757",10,?,10,"298,000","245,000","223,000",?,?,?,?,?,,#VALUE!," 2,327,000 ",#VALUE!,59.4,619.4,#VALUE!,球磨村,町村,"3,918",10,?,10,"298,000","245,000","223,000",?,?,?,?,?,,#VALUE!," 2,327,000 ",#VALUE!,56.9,593.9
1618,熊本県,あさぎり町,熊本県あさぎり町,町村,"15,602",16,?,16,"316,000","261,000","237,000",?,?,?,?,?,,#VALUE!," 3,895,000 ",#VALUE!,15.2,249.6,#VALUE!,あさぎり町,町村,"15,954",16,?,16,"316,000","261,000","237,000",?,?,?,?,?,,#VALUE!," 3,895,000 ",#VALUE!,14.9,244.1
1619,熊本県,苓北町,熊本県苓北町,町村,"7,322",12,?,12,"303,000","250,000","228,000",?,?,?,?,?,,#VALUE!," 2,833,000 ",#VALUE!,31.1,386.9,#VALUE!,苓北町,町村,"7,623",12,?,12,"303,000","250,000","228,000",?,?,?,?,?,,#VALUE!," 2,833,000 ",#VALUE!,29.9,371.6
1620,大分県,大分市,大分市,中核市,"479,097",44,2013年2月,44,"766,000","695,000","641,000",0,158,178,335,40,," 10,698,290 "," 28,383,000 "," 473,712,270 ",1.3,59.2,988.8,大分市,中核市,"479,726",44,2013年2月,44,"766,000","695,000","641,000",0,150,175,325,40,," 10,608,550 "," 28,383,000 "," 175,571,503 ",1.3,59.2
1621,大分県,別府市,大分県別府市,一般市,"117,916",25,2011年4月,25,"551,000","496,000","463,000",0,158,178,335,40,," 7,727,470 "," 11,696,000 "," 195,206,240 ",3.9,99.2,"1,655.5",別府市,市区,"119,741",25,2011年4月,25,"551,000","496,000","463,000",0,150,165,315,40,," 7,597,830 "," 11,696,000 "," 124,680,390 ",3.9,97.7
1622,大分県,中津市,大分県中津市,一般市,"84,344",26,2015年4月,26,"448,000","406,000","388,000",0,158,178,335,15,," 6,150,770 "," 10,166,000 "," 161,156,515 ",4.6,120.5,"1,910.7",中津市,市区,"84,864",26,2015年4月,26,"448,000","406,000","388,000",0,150,175,325,15,," 6,106,150 "," 10,166,000 "," 96,095,536 ",4.6,119.8
1623,大分県,日田市,大分県日田市,一般市,"65,834",22,2015年4月,21,"447,000","393,000","382,000",0,148,168,315,40,," 6,268,620 "," 8,480,000 "," 139,156,800 ",5.8,128.8,"2,113.8",日田市,市区,"67,704",22,2015年4月,21,"447,000","393,000","382,000",0,145,160,305,40,," 6,215,140 "," 8,480,000 "," 101,120,328 ",5.6,125.3
1624,大分県,佐伯市,大分県佐伯市,一般市,"71,807",25,2017年4月,23,"434,000","391,000","368,000",0,158,178,335,15,," 5,833,720 "," 9,289,000 "," 147,253,873 ",5.1,129.4,"2,050.7",佐伯市,市区,"73,925",26,2013年4月,24,"434,000","391,000","368,000",0,140,155,295,15,," 5,664,440 "," 9,657,000 "," 87,189,893 ",5.0,130.6
1625,大分県,臼杵市,大分県臼杵市,一般市,"37,018",18,2014年4月,18,"420,000","365,000","340,000",0,150.0,150.0,300,25,," 5,355,000 "," 6,225,000 "," 98,043,750 ",9.2,168.2,"2,648.5",臼杵市,市区,"39,952",18,2014年4月,17,"420,000","365,000","340,000",0,132.5,157.5,290,25,," 5,312,500 "," 6,225,000 "," 83,007,813 ",8.5,155.8
1626,大分県,津久見市,大分県津久見市,一般市,"17,656",14,2011年4月,13,"383,000","333,000","310,000",0,127.5,147.5,275,25,," 4,785,625 "," 4,436,000 "," 68,480,750 ",17.6,251.2,"3,878.6",津久見市,市区,"18,481",14,2011年4月,14,"383,000","333,000","310,000",0,122.5,147.5,270,25,," 4,766,250 "," 4,436,000 "," 73,281,094 ",16.8,240.0
1627,大分県,竹田市,大分県竹田市,一般市,"21,886",16,2017年4月,16,"402,000","362,000","340,000",0,158,178,335,15,," 5,389,850 "," 5,524,000 "," 87,569,210 ",15.5,252.4,"4,001.2",竹田市,市区,"22,812",18,2013年4月,18,"402,000","362,000","340,000",0,150,175,325,15,," 5,350,750 "," 6,204,000 "," 84,207,428 ",14.9,272.0
1628,大分県,豊後高田市,大分県豊後高田市,一般市,"22,809",18,2015年2月,18,"400,000","360,000","340,000",0,158,178,335,15,," 5,389,850 "," 6,200,000 "," 98,285,500 ",14.9,271.8,"4,309.1",豊後高田市,市区,"23,144",18,2015年2月,18,"400,000","360,000","340,000",0,150,175,325,15,," 5,350,750 "," 6,200,000 "," 84,207,428 ",14.7,267.9
1629,大分県,杵築市,大分県杵築市,一般市,"29,437",18,2015年4月,18,"410,000","360,000","340,000",0,155.0,175.0,330,15,," 5,370,300 "," 6,210,000 "," 98,086,950 ",11.6,211.0,"3,332.1",杵築市,市区,"30,222",18,2015年4月,18,"410,000","360,000","340,000",0,122.5,147.5,270,15,," 5,135,700 "," 6,210,000 "," 77,574,749 ",11.3,205.5
1630,大分県,宇佐市,大分県宇佐市,一般市,"56,467",24,2015年4月,24,"415,000","375,000","355,000",0,155,170,325,15,," 5,586,813 "," 8,600,000 "," 135,342,500 ",6.3,152.3,"2,396.8",宇佐市,市区,"57,601",24,2015年4月,24,"415,000","375,000","355,000",0,150,170,320,15,," 5,566,400 "," 8,600,000 "," 87,281,152 ",6.2,149.3
1631,大分県,豊後大野市,大分県豊後大野市,一般市,"35,995",18,2017年4月,17,"400,000","360,000","340,000",0,158,178,335,15,," 5,389,850 "," 6,200,000 "," 98,285,500 ",9.4,172.2,"2,730.5",豊後大野市,市区,"37,503",22,2013年4月,22,"379,000","340,000","321,000",0,150,175,325,15,," 5,051,738 "," 7,139,000 "," 79,501,719 ",8.6,190.4
1632,大分県,由布市,大分県由布市,一般市,"34,762",20,2017年10月,19,"390,000","350,000","330,000",0,150.0,160.0,310,15,," 5,136,450 "," 6,680,000 "," 103,974,200 ",9.5,192.2,"2,991.0",由布市,市区,"35,069",22,2009年10月,19,"390,000","350,000","330,000",0,142.5,157.5,300,15,," 5,098,500 "," 7,340,000 "," 78,771,825 ",9.4,209.3
1633,大分県,国東市,大分県国東市,一般市,"28,176",18,2018年4月,18,"390,000","340,000","320,000",0,158,178,335,15,," 5,072,800 "," 5,850,000 "," 92,737,125 ",11.4,207.6,"3,291.4",国東市,市区,"29,329",20,2014年4月,18,"390,000","340,000","320,000",0,150,175,325,15,," 5,036,000 "," 6,490,000 "," 79,254,050 ",10.9,221.3
1634,大分県,姫島村,大分県姫島村,町村,"2,050",8,?,8,"227,700","197,100","186,300",?,?,?,?,?,,#VALUE!," 1,542,600 ",#VALUE!,90.9,752.5,#VALUE!,姫島村,町村,"2,173",8,?,8,"227,700","197,100","186,300",?,?,?,?,?,,#VALUE!," 1,542,600 ",#VALUE!,85.7,709.9
1635,大分県,日出町,大分県日出町,町村,"28,475",16,?,16,"388,000","331,000","322,000",?,?,?,?,?,,#VALUE!," 5,227,000 ",#VALUE!,11.3,183.6,#VALUE!,日出町,町村,"28,537",16,?,15,"388,000","331,000","322,000",?,?,?,?,?,,#VALUE!," 5,227,000 ",#VALUE!,11.3,183.2
1636,大分県,九重町,大分県九重町,町村,"9,564",13,?,13,"301,000","260,000","250,000",?,?,?,?,?,,#VALUE!," 3,311,000 ",#VALUE!,26.1,346.2,#VALUE!,九重町,町村,"10,013",13,?,12,"301,000","260,000","250,000",?,?,?,?,?,,#VALUE!," 3,311,000 ",#VALUE!,25.0,330.7
1637,大分県,玖珠町,大分県玖珠町,町村,"15,442",14,?,13,"315,000","273,000","262,000",?,?,?,?,?,,#VALUE!," 3,732,000 ",#VALUE!,17.0,241.7,#VALUE!,玖珠町,町村,"16,255",14,?,14,"315,000","273,000","262,000",?,?,?,?,?,,#VALUE!," 3,732,000 ",#VALUE!,16.1,229.6
1638,宮崎県,宮崎市,宮崎市,中核市,"403,238",40,2015年4月,39,"696,000","625,000","583,000",0,158,173,330,20,," 9,304,680 "," 23,475,000 "," 374,661,000 ",1.4,58.2,929.1,宮崎市,中核市,"404,375",40,2015年4月,39,"696,000","625,000","583,000",0,150,165,315,20,," 9,199,740 "," 23,475,000 "," 145,171,897 ",1.4,58.1
1639,宮崎県,都城市,宮崎県都城市,一般市,"165,433",29,2018年2月,29,"500,000","420,000","400,000",0,158,178,335,20,," 6,408,000 "," 11,720,000 "," 187,754,400 ",2.4,70.8,"1,134.9",都城市,市区,"167,351",34,2010年2月,34,"500,000","420,000","400,000",0,155,170,325,15,," 6,295,000 "," 13,720,000 "," 99,067,563 ",2.4,82.0
1640,宮崎県,延岡市,宮崎県延岡市,一般市,"123,483",29,2011年4月,28,"516,000","471,000","435,000",0,158,178,335,15,," 6,895,838 "," 12,732,000 "," 201,834,030 ",3.5,103.1,"1,634.5",延岡市,市区,"126,612",29,2011年4月,29,"516,000","471,000","435,000",0,150,165,315,15,," 6,795,788 "," 12,732,000 "," 106,167,190 ",3.4,100.6
1641,宮崎県,日南市,宮崎県日南市,一般市,"53,584",22,2015年4月,22,"378,000","325,000","311,000",0,158,178,335,15,," 4,930,128 "," 6,923,000 "," 109,746,858 ",5.8,129.2,"2,048.1",日南市,市区,"54,999",22,2015年4月,20,"378,000","325,000","311,000",0,155,170,325,15,," 4,894,363 "," 6,923,000 "," 77,025,030 ",5.7,125.9
1642,宮崎県,小林市,宮崎県小林市,一般市,"45,990",20,2015年4月,18,"369,000","326,000","313,000",0,158,178,335,15,," 4,961,833 "," 6,329,000 "," 100,330,473 ",6.8,137.6,"2,181.6",小林市,市区,"45,648",20,2015年4月,20,"369,000","326,000","313,000",0,150,175,325,15,," 4,925,838 "," 6,329,000 "," 77,520,368 ",6.9,138.6
1643,宮崎県,日向市,宮崎県日向市,一般市,"61,785",22,2011年4月,20,"433,000","379,000","358,000",0,158,178,335,15,," 5,675,195 "," 7,972,000 "," 126,376,130 ",5.8,129.0,"2,045.4",日向市,市区,"62,746",22,2011年4月,22,"433,000","379,000","358,000",0,150,175,325,15,," 5,634,025 "," 7,972,000 "," 88,665,468 ",5.7,127.1
1644,宮崎県,串間市,宮崎県串間市,一般市,"18,631",15,2015年4月,15,"365,000","322,000","310,000",0,158,178,335,10,," 4,862,350 "," 4,717,000 "," 73,986,145 ",16.6,253.2,"3,971.1",串間市,市区,"19,253",15,2015年4月,15,"365,000","322,000","310,000",0,155,170,325,10,," 4,828,250 "," 4,717,000 "," 75,199,994 ",16.1,245.0
1645,宮崎県,西都市,宮崎県西都市,一般市,"30,504",18,2006年4月,18,"424,000","361,000","349,000",0,158,178,335,15,," 5,532,523 "," 6,369,000 "," 100,964,573 ",11.4,208.8,"3,309.9",西都市,市区,"31,260",18,2006年4月,17,"424,000","361,000","349,000",0,150,175,325,15,," 5,492,388 "," 6,369,000 "," 86,436,448 ",11.2,203.7
1646,宮崎県,えびの市,宮崎県えびの市,一般市,"19,612",15,2007年11月,15,"357,000","315,000","304,000",0,158,178,335,15,," 4,819,160 "," 4,624,000 "," 73,301,960 ",15.5,235.8,"3,737.6",えびの市,市区,"20,337",15,2007年11月,15,"357,000","315,000","304,000",0,155,170,325,15,," 4,784,200 "," 4,624,000 "," 75,291,348 ",14.9,227.4
1647,宮崎県,三股町,宮崎県三股町,町村,"25,337",12,?,11,"325,000","260,000","236,000",?,?,?,?,?,,#VALUE!," 2,945,000 ",#VALUE!,9.3,116.2,#VALUE!,三股町,町村,"25,938",12,?,12,"296,000","237,000","215,000",?,?,?,?,?,,#VALUE!," 2,683,000 ",#VALUE!,8.3,103.4
1648,宮崎県,高原町,宮崎県高原町,町村,"9,453",10,?,10,"295,000","218,000","202,000",?,?,?,?,?,,#VALUE!," 2,129,000 ",#VALUE!,21.4,225.2,#VALUE!,高原町,町村,"9,762",10,?,10,"295,000","218,000","202,000",?,?,?,?,?,,#VALUE!," 2,129,000 ",#VALUE!,20.7,218.1
1649,宮崎県,国富町,宮崎県国富町,町村,"19,524",13,?,13,"321,000","257,000","232,000",?,?,?,?,?,,#VALUE!," 3,130,000 ",#VALUE!,11.9,160.3,#VALUE!,国富町,町村,"20,008",13,?,13,"321,000","257,000","232,000",?,?,?,?,?,,#VALUE!," 3,130,000 ",#VALUE!,11.6,156.4
1650,宮崎県,綾町,宮崎県綾町,町村,"7,423",10,?,10,"278,000","209,000","201,000",?,?,?,?,?,,#VALUE!," 2,095,000 ",#VALUE!,27.1,282.2,#VALUE!,綾町,町村,"7,577",10,?,10,"278,000","209,000","201,000",?,?,?,?,?,,#VALUE!," 2,095,000 ",#VALUE!,26.5,276.5
1651,宮崎県,高鍋町,宮崎県高鍋町,町村,"20,445",16,?,16,"303,000","227,000","210,000",?,?,?,?,?,,#VALUE!," 3,470,000 ",#VALUE!,10.3,169.7,#VALUE!,高鍋町,町村,"21,023",16,?,16,"303,000","227,000","210,000",?,?,?,?,?,,#VALUE!," 3,470,000 ",#VALUE!,10.0,165.1
1652,宮崎県,新富町,宮崎県新富町,町村,"17,487",14,?,14,"303,000","227,000","211,000",?,?,?,?,?,,#VALUE!," 3,062,000 ",#VALUE!,12.1,175.1,#VALUE!,新富町,町村,"17,807",14,?,14,"303,000","227,000","211,000",?,?,?,?,?,,#VALUE!," 3,062,000 ",#VALUE!,11.8,172.0
1653,宮崎県,西米良村,宮崎県西米良村,町村,"1,162",8,?,8,"290,000","215,000","200,000",?,?,?,?,?,,#VALUE!," 1,705,000 ",#VALUE!,172.1,"1,467.3",#VALUE!,西米良村,町村,"1,206",8,?,8,"262,000","185,000","176,000",?,?,?,?,?,,#VALUE!," 1,503,000 ",#VALUE!,145.9,"1,246.3"
1654,宮崎県,木城町,宮崎県木城町,町村,"5,207",10,?,10,"303,000","225,000","211,000",?,?,?,?,?,,#VALUE!," 2,216,000 ",#VALUE!,40.5,425.6,#VALUE!,木城町,町村,"5,383",10,?,10,"303,000","225,000","211,000",?,?,?,?,?,,#VALUE!," 2,216,000 ",#VALUE!,39.2,411.7
1655,宮崎県,川南町,宮崎県川南町,町村,"15,782",13,?,13,"300,000","222,000","208,000",?,?,?,?,?,,#VALUE!," 2,810,000 ",#VALUE!,13.2,178.1,#VALUE!,川南町,町村,"15,918",13,?,13,"300,000","222,000","208,000",?,?,?,?,?,,#VALUE!," 2,810,000 ",#VALUE!,13.1,176.5
1656,宮崎県,都農町,宮崎県都農町,町村,"10,680",10,?,10,"296,000","219,000","205,000",?,?,?,?,?,,#VALUE!," 2,155,000 ",#VALUE!,19.2,201.8,#VALUE!,都農町,町村,"10,820",10,?,10,"296,000","219,000","205,000",?,?,?,?,?,,#VALUE!," 2,155,000 ",#VALUE!,18.9,199.2
1657,宮崎県,門川町,宮崎県門川町,町村,"18,138",14,?,14,"298,000","228,000","208,000",?,?,?,?,?,,#VALUE!," 3,022,000 ",#VALUE!,11.5,166.6,#VALUE!,門川町,町村,"18,490",14,?,14,"298,000","228,000","208,000",?,?,?,?,?,,#VALUE!," 3,022,000 ",#VALUE!,11.2,163.4
1658,宮崎県,諸塚村,宮崎県諸塚村,町村,"1,735",8,?,8,"272,000","203,000","188,000",?,?,?,?,?,,#VALUE!," 1,603,000 ",#VALUE!,108.4,923.9,#VALUE!,諸塚村,町村,"1,846",8,?,8,"272,000","203,000","188,000",?,?,?,?,?,,#VALUE!," 1,603,000 ",#VALUE!,101.8,868.4
1659,宮崎県,椎葉村,宮崎県椎葉村,町村,"2,831",10,?,10,"293,000","220,000","203,000",?,?,?,?,?,,#VALUE!," 2,137,000 ",#VALUE!,71.7,754.9,#VALUE!,椎葉村,町村,"2,940",10,?,10,"293,000","220,000","203,000",?,?,?,?,?,,#VALUE!," 2,137,000 ",#VALUE!,69.0,726.9
1660,宮崎県,美郷町,宮崎県美郷町,町村,"5,544",11,?,11,"289,000","217,000","202,000",?,?,?,?,?,,#VALUE!," 2,324,000 ",#VALUE!,36.4,419.2,#VALUE!,美郷町,町村,"5,868",12,?,12,"289,000","217,000","202,000",?,?,?,?,?,,#VALUE!," 2,526,000 ",#VALUE!,34.4,430.5
1661,宮崎県,高千穂町,宮崎県高千穂町,町村,"12,416",13,?,12,"321,000","257,000","232,000",?,?,?,?,?,,#VALUE!," 3,130,000 ",#VALUE!,18.7,252.1,#VALUE!,高千穂町,町村,"12,868",14,?,14,"307,000","237,000","217,000",?,?,?,?,?,,#VALUE!," 3,148,000 ",#VALUE!,16.9,244.6
1662,宮崎県,日之影町,宮崎県日之影町,町村,"4,061",8,?,8,"279,000","212,000","194,000",?,?,?,?,?,,#VALUE!," 1,655,000 ",#VALUE!,47.8,407.5,#VALUE!,日之影町,町村,"4,214",8,?,8,"279,000","212,000","194,000",?,?,?,?,?,,#VALUE!," 1,655,000 ",#VALUE!,46.0,392.7
1663,宮崎県,五ヶ瀬町,宮崎県五ヶ瀬町,町村,"3,932",9,?,8,"273,000","208,000","188,000",?,?,?,?,?,,#VALUE!," 1,797,000 ",#VALUE!,47.8,457.0,#VALUE!,五ヶ瀬町,町村,"4,092",9,?,9,"273,000","208,000","188,000",?,?,?,?,?,,#VALUE!," 1,797,000 ",#VALUE!,45.9,439.1
1664,鹿児島県,鹿児島市,鹿児島市,中核市,"604,631",50,1996年4月,50,"790,000","738,000","686,000",0,158,173,330,20,," 10,948,560 "," 34,456,000 "," 549,917,760 ",1.1,57.0,909.5,鹿児島市,中核市,"606,706",50,1996年4月,50,"790,000","738,000","686,000",0,150,175,325,20,," 10,907,400 "," 34,456,000 "," 173,427,660 ",1.1,56.8
1665,鹿児島県,鹿屋市,鹿児島県鹿屋市,一般市,"103,665",28,2014年4月,28,"450,000","396,000","370,000",0,155.0,175.0,330,15,," 5,844,150 "," 10,466,000 "," 165,310,470 ",3.6,101.0,"1,594.7",鹿屋市,市区,"104,650",28,2014年4月,28,"450,000","396,000","370,000",0,147.5,172.5,320,15,," 5,801,600 "," 10,466,000 "," 90,969,088 ",3.5,100.0
1666,鹿児島県,枕崎市,鹿児島県枕崎市,一般市,"21,447",14,2015年4月,14,"370,000","292,000","275,000",0,158,173,330,15,," 4,343,625 "," 3,962,000 "," 62,579,790 ",12.8,184.7,"2,917.9",枕崎市,市区,"22,192",14,2015年4月,14,"370,000","292,000","275,000",0,150,170,320,15,," 4,312,000 "," 3,962,000 "," 67,612,160 ",12.4,178.5
1667,鹿児島県,阿久根市,鹿児島県阿久根市,一般市,"20,590",16,2005年12月,15,"371,000","290,000","263,000",0,157.5,172.5,330,15,," 4,154,085 "," 4,343,000 "," 68,597,685 ",12.8,210.9,"3,331.6",阿久根市,市区,"21,533",16,2005年12月,16,"371,000","290,000","263,000",0,147.5,163.5,311,15,," 4,096,620 "," 4,343,000 "," 63,810,994 ",12.2,201.7
1668,鹿児島県,出水市,鹿児島県出水市,一般市,"53,673",20,2018年4月,20,"409,000","326,000","303,000",0,158,178,335,15,," 4,803,308 "," 6,189,000 "," 98,111,123 ",5.6,115.3,"1,827.9",出水市,市区,"54,663",24,2014年4月,24,"409,000","326,000","303,000",0,155,170,325,15,," 4,768,463 "," 7,401,000 "," 75,043,679 ",5.5,135.4
1669,鹿児島県,指宿市,鹿児島県指宿市,一般市,"41,003",20,2014年2月,20,"380,000","310,000","286,000",0,158,178,335,15,," 4,533,815 "," 5,838,000 "," 92,546,895 ",7.0,142.4,"2,257.1",指宿市,市区,"42,229",20,2014年2月,20,"388,000","310,000","286,000",0,150,175,325,15,," 4,500,925 "," 5,846,000 "," 70,833,307 ",6.8,138.4
1670,鹿児島県,西之表市,鹿児島県西之表市,一般市,"15,435",16,2009年2月,16,"354,000","272,000","256,000",0,160,170,330,15,," 4,043,520 "," 4,210,000 "," 66,496,950 ",16.6,272.8,"4,308.2",西之表市,市区,"15,916",16,2009年2月,16,"354,000","272,000","256,000",0,160,170,330,15,," 4,043,520 "," 4,210,000 "," 63,867,398 ",16.1,264.5
1671,鹿児島県,垂水市,鹿児島県垂水市,一般市,"14,885",14,2015年4月,12,"366,000","283,000","261,000",0,158,178,335,15,," 4,137,503 "," 3,781,000 "," 59,938,303 ",17.5,254.0,"4,026.8",垂水市,市区,"15,620",14,2015年4月,14,"366,000","283,000","261,000",0,150,175,325,15,," 4,107,488 "," 3,781,000 "," 64,641,585 ",16.7,242.1
1672,鹿児島県,薩摩川内市,鹿児島県薩摩川内市,一般市,"95,485",26,2012年10月,25,"458,000","396,000","370,000",0,158,178,335,15,," 5,865,425 "," 9,734,000 "," 154,308,235 ",3.9,101.9,"1,616.0",薩摩川内市,市区,"97,056",26,2012年10月,26,"458,000","396,000","370,000",0,150,165,315,15,," 5,780,325 "," 9,734,000 "," 90,303,127 ",3.8,100.3
1673,鹿児島県,日置市,鹿児島県日置市,一般市,"48,711",22,2009年5月,22,"404,000","323,000","299,000",0,158,173,330,15,," 4,722,705 "," 6,707,000 "," 105,937,065 ",6.1,137.7,"2,174.8",日置市,市区,"49,858",22,2009年5月,22,"404,000","323,000","299,000",0,115,175,290,15,," 4,585,165 "," 6,707,000 "," 70,313,505 ",6.0,134.5
1674,鹿児島県,曽於市,鹿児島県曽於市,一般市,"35,862",20,2013年11月,20,"397,000","318,000","295,000",0,150,165,315,15,," 4,608,638 "," 6,025,000 "," 94,125,563 ",8.2,168.0,"2,624.7",曽於市,市区,"37,445",20,2013年11月,19,"397,000","318,000","295,000",0,155,155,310,15,," 4,591,675 "," 6,025,000 "," 71,469,421 ",7.9,160.9
1675,鹿児島県,霧島市,鹿児島県霧島市,一般市,"125,824",26,2013年11月,26,"540,000","432,000","402,000",0,158,173,330,15,," 6,349,590 "," 10,620,000 "," 167,742,900 ",3.2,84.4,"1,333.2",霧島市,市区,"126,620",26,2013年11月,25,"540,000","432,000","402,000",0,150,175,325,15,," 6,326,475 "," 10,620,000 "," 99,562,900 ",3.2,83.9
